combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,aa_raw_sum_mean,caa_upper_raw_sum_mean,caa_inner_min_mean,worst_raw_dev,frac_merged_communities,lambda_1,lambda_2,lambda_3
101,0.0,0.014335848872729342,0.006645146461685204,0.0957954916468726,0.03363199758500012,0.11892582963640597,0.11382148796954844,1.1862758954006272,1.984375,1.907421875,0.81015625,1.0,0.225,19.102180139301648,3.0892621196607477,43.09511713662354
72,0.0,0.001940374409436443,0.0013071132722090345,0.07021979481752341,0.033577023012217384,0.3288131318666367,0.15643069474179971,1.1872620152730875,1.0,1.0,0.85546875,0.3125,0.15,4.535359343278541,26.953490251852504,66.13609837606718
94,0.0,0.014256645447605515,0.018087907192218252,0.05102578703515568,0.046594033871855345,0.10814102162890468,0.13344114044509492,1.2316497194842615,1.40625,1.337109375,0.99921875,0.40625,0.2,14.325310740381784,11.95351846930903,15.259115694005603
95,0.0,0.0008203241342744575,0.0005252084187917042,0.0634000101324449,0.022119301605899918,0.4161188108892103,0.15895593480066944,1.251512931187717,0.922265625,0.9203125,0.54375,0.71875,0.225,2.607100838871509,5.315020733474827,70.80563715699101
16,0.0,0.0011049868042493352,0.0008273284903811727,0.06697165827651048,0.026268080218961595,0.4019422911952801,0.15485701097364535,1.2563928230784178,0.9828125,0.974609375,0.719921875,0.515625,0.275,3.0675710015418116,9.416239555673082,59.615544384433825
56,0.0,0.0012133176749889942,0.0008920668247199811,0.06633368229597976,0.031065089035868576,0.3915448946690314,0.16624814319251066,1.2672402406687167,0.984375,0.976171875,0.696484375,0.65625,0.225,3.7861877679730154,12.196236400618535,73.13374426216643
45,0.0,0.018091797701548708,0.010348444122918327,0.079508875482699,0.03799384846061735,0.12857190546591984,0.10962032379683805,1.2787376207880827,1.515625,1.48515625,0.88828125,0.546875,0.15,23.165042383948382,8.343520636015946,50.9197098612901
53,0.0,0.017840945349836497,0.00895299529407432,0.08781848378134734,0.03448871299547637,0.12793570383142713,0.11563583566938646,1.2808307386325073,1.65625,1.604296875,0.875390625,0.6875,0.175,17.476324064035115,4.944355923609339,36.82999072318488
0,0.0,0.0005986801558014557,0.0005348927836695861,0.060100242463365997,0.023798684789422913,0.43332192128865915,0.17213758459058243,1.2868260239060993,0.99296875,0.988671875,0.915234375,0.296875,0.35,2.741333249159958,72.68235148717028,80.47656384746998
122,0.0,0.021064716305136903,0.016542196224544996,0.05646877506903593,0.0356209802702355,0.10718207176203318,0.1082048574617002,1.2986012348344964,1.296875,1.22421875,0.99453125,0.296875,0.225,20.56155822867193,26.649998360703556,17.194602422805524
69,0.0,0.012267369932732714,0.00827752767496769,0.12237831163499908,0.050416444296853026,0.11512535787679039,0.14411255412699925,1.347583402014056,3.40625,3.002734375,0.9015625,2.40625,0.275,21.946299246499702,1.2971248895189569,31.652290443406418
96,0.0,0.0012298664809869467,0.0008927999021622237,0.07035149699041561,0.029021703491205086,0.42337620769776246,0.18772396903681823,1.3601663394770505,0.996875,0.996484375,0.903515625,0.34375,0.3,2.5626995039685467,36.04732123267753,51.99961687904782
