combo_id,n_degenerate,mad_risk,sd_risk,mad_return,sd_return,mad_sharpe,sd_sharpe,score,gamma,beta,lambda_1,lambda_2,lambda_3
115,0.0,0.015871841840666416,0.018401135516381704,0.013286746415155848,0.011243853894077773,0.07837168357710758,0.09197454449788073,0.8168076124402477,5.575872853398323,2.4282923963852228,9.802164592314512,93.07276342064142,3.268686582427472
401,0.0,0.0023744295110175043,0.0020053171197632236,0.05525655106144576,0.03604335870042469,0.19102426825651359,0.12788221237282565,0.8182084673598623,14.66047207545489,0.6468141818419099,1.0170391652733088,42.962928463704884,15.119714618101716
43,0.0,0.015376974463875917,0.009085143761599574,0.0612665169555691,0.029622239177597525,0.06018559839001473,0.06294982402587034,0.8187650936118351,1.947211368009448,0.5764565369114281,7.226679707691074,97.07310383487493,17.889029649738223
341,0.0,0.0033163034397084012,0.0026491769640117815,0.0644827686308054,0.036143159836643374,0.1699763672325316,0.11714318327415288,0.821371327779962,15.294388903304935,2.2420264783315362,2.2847607416100804,41.265154101885855,22.83943375516683
423,0.0,0.0024201972549746423,0.0019814841569008226,0.051355187959300184,0.03996825803459478,0.17074106284906937,0.15956851838304476,0.8216279748150149,7.932812355458736,0.3912632649764419,1.4159462703391912,125.9869939237833,26.279231437202544
309,0.0,0.0022770084754656457,0.001663338882403308,0.0582058860106204,0.028401757073738987,0.2101207569737375,0.11830088884947254,0.8239781065377021,16.32724862359464,1.9127421958372,3.2157524530775845,58.28127206955105,40.78025564374402
410,0.0,0.0037112992810464747,0.00278327722537683,0.06454866208315987,0.0449155191715801,0.1415588375087431,0.13524453183952118,0.8251483508691531,16.441056101582944,3.3857530105859044,2.2552606099285186,116.2369260340929,28.27457984117791
393,0.0,0.007897390368584542,0.009957012027814025,0.04267320160894054,0.05189932443134682,0.09282275897664553,0.11739346021319629,0.8252586184733932,11.629718927666545,0.762151755206287,6.510767099354416,172.83243193197995,30.712645392119885
357,0.0,0.015255653025493232,0.015089779056804324,0.03148607537520813,0.024267756565455198,0.06896592124900877,0.08734867092100651,0.8314661826437256,16.569375708699226,1.5958452943712476,8.76002444177866,22.490311245433986,6.459516292903571
84,0.0,0.004068561073125961,0.005242197777990622,0.04006741173131282,0.0476984188483602,0.15457777223913793,0.15016191130827636,0.8326198681228945,2.121454152278602,2.753687730897218,0.5894971236586571,154.59467892162502,4.586440712772309
441,0.0,0.002510852596559134,0.002164955263823895,0.05147111111522733,0.04205301886190098,0.16911581184449664,0.16496097712650973,0.8349057908105545,12.756558150053024,0.1638964363373816,2.6651532258838415,191.75828649755567,39.283845140691845
387,0.0,0.0022302446226319652,0.0016644682106754555,0.053405395302906736,0.03359183551830255,0.198418629395202,0.14585239704463684,0.8357433867748708,4.113051316700876,1.226724244747311,2.326952544040978,185.30424470454454,45.247695407178256
347,0.0,0.0046168226814273065,0.004703430731905884,0.05247011555319173,0.05607645964268671,0.12989936615845563,0.14105998481827994,0.8399896629361581,2.966927553527057,0.948350649420172,1.6292048936709762,163.77868530992419,15.87764532007277
202,0.0,0.002849084950561439,0.0014940886873892917,0.06462553504403523,0.029389766533285514,0.20582181205098754,0.11779389006796041,0.8460123814605622,16.291340057738125,4.713706908468157,1.9680839623324575,126.6410271609202,32.0934410716407
321,0.0,0.017719304723468714,0.007779621439143078,0.024704671901122476,0.015764296735384948,0.15710385636608026,0.05296038725025017,0.8466554749013675,13.273486747406423,2.4695776122622193,7.698594703152776,68.20556168537587,12.855784035567194
275,0.0,0.0018739745679306977,0.0016631084620713818,0.046122820854850165,0.04017184240172143,0.18330272973625886,0.18577264993574616,0.847838892483517,4.781451739370823,0.15335734253749253,1.1257650708779694,84.58055876474828,22.10328132174909
11,0.0,0.004395594221671458,0.003701411301942749,0.06293590136575744,0.05964210209783121,0.11380036813013991,0.1497928423091872,0.8489252262679396,1.3374412069097161,2.3766467515379195,1.3565635390579702,178.99086950719357,19.659963903948665
211,0.0,0.002713836315602759,0.0019021550102329078,0.06371120741359237,0.03350494050618433,0.2104590115622571,0.1099580200650603,0.8536014554640354,5.1545520992949605,1.94696215800941,2.512278986349702,169.31374116335064,41.26969353472814
288,0.0,0.004335666549076535,0.0026017623191136223,0.06714062527087883,0.04680651086963271,0.13742018286838623,0.1486206386289916,0.856106869567526,8.537565859034657,4.500942428316921,0.7501517759636045,148.5781324384734,13.059437582455574
37,0.0,0.010580787408036649,0.010291159136376796,0.04661364942759642,0.04224272019598024,0.09454239066877435,0.11057931804997045,0.8579107768561526,16.946094687096775,1.8488931786268952,6.586681642662733,120.11681025195867,24.875207671057435
358,0.0,0.005634431572732506,0.0066083260526888545,0.04541596722745158,0.0514409238901365,0.1631981589664851,0.10607729664104858,0.8596056000808151,12.2734758220613,2.718382481765002,2.0419261605478822,179.4498076820746,13.7849374756217
266,0.0,0.012483333757754548,0.01267149945204454,0.04473649742299324,0.028326526974421767,0.08894463614494023,0.10556456770198712,0.8643634149958525,16.070690736174583,2.927860292978585,0.8989301641471684,15.48885617684573,1.6513846188783645
147,0.0,0.017842648566787238,0.00870430500050574,0.028808397937252834,0.015333597191190027,0.14388059615243615,0.06564177115832227,0.8658574680651306,4.685510413721204,1.3100188004784288,8.094330667704345,48.86778501048684,14.176809074822813
24,0.0,0.015373458689108046,0.00752955513060515,0.06388499835755612,0.02620820463236428,0.09095972519122354,0.07387111830117706,0.8664089446246017,7.809310760349035,4.995259082131088,6.983694064617157,136.09777413774282,20.73657448878512
260,0.0,0.004960503619222902,0.00369152248748638,0.04847609638847601,0.0497402669913049,0.16166998900364268,0.14646277013954775,0.8669684794308281,2.2685859287157655,4.081799333542586,0.5395020334050059,187.58879599999636,7.05382259171456
82,0.0,0.013972283922857407,0.010397404060125334,0.051717160016794314,0.036815541150264884,0.09157628900261636,0.07809484527982334,0.8720893046969047,19.639484716579318,3.637146222405136,8.70581303043291,94.90656771231443,26.667820834554732
468,0.0,0.013354057164678756,0.016328937309988033,0.01682272119424872,0.022936910895140137,0.11199016011328647,0.11313908038861789,0.8729045339023355,1.9112858148291707,3.609482197556645,8.475915540568531,115.68172023911029,9.42128543695435
436,0.0,0.011271326320236554,0.008884213889440584,0.06246055237214358,0.040567484420022816,0.08716675926775327,0.10267626800811032,0.8751234977370993,1.1756700025871396,2.665324467048049,6.92465362008661,182.88593622017652,27.347618067637086
418,0.0,0.0024324307615894445,0.0018982765267961273,0.04697504992517376,0.042785318736559885,0.17368374267474523,0.2047005038568184,0.8768571424975258,18.771518205292523,4.91787495482713,1.2600200138986113,177.96611391473562,24.967590085975825
144,0.0,0.0057489966326434655,0.00717873689005177,0.047350099309428476,0.054677002526976076,0.14130460624399602,0.1313580576318314,0.8774062096631791,9.872541522607207,4.882598054036498,1.4680829578079284,153.07147953100502,9.190200274437665
93,0.0,0.022994017563684622,0.010574289089120779,0.03888376104287459,0.023167840154612894,0.07337099425166468,0.049034880827373915,0.8830096125903044,18.809828778728843,1.7086862285621467,4.93895605225116,10.10788003820926,2.2464068342000245
264,0.0,0.0033261472603060864,0.0014002782507728682,0.07840945136915693,0.022365200686702127,0.24661405913993512,0.06623645729301854,0.8833858803645158,6.039603275246918,4.888343658670783,2.7752382839098573,98.38397069368511,38.78576568895951
490,0.0,0.0034034755892497688,0.002441703362032528,0.0683223380856748,0.03884570453652921,0.18267274158390628,0.13497470969129186,0.8835999354759261,15.770091937854886,4.180417920276523,1.3740980915725232,70.39521627034992,18.71784389372915
459,0.0,0.0003017096516262119,0.0003777014735282536,0.028782316738279506,0.028376871473737603,0.23862482931129542,0.23713168870051385,0.8839955002698394,1.1121799685060978,0.48807283779606225,0.27774649281054736,69.38913447968662,38.99831430679187
74,0.0,0.009901078877631317,0.010063116091882127,0.05448514726913496,0.044791266259790144,0.09379812748419394,0.1189929570410422,0.8842408426516338,16.145950402133167,2.679597637988627,4.31460709515959,113.11535518337041,17.31389987524599
280,0.0,0.0037768626037579154,0.002267972092671324,0.07656604839556046,0.030814529268180627,0.2077116447485987,0.09541116082772208,0.8867133604200641,7.749825682491064,3.5824849017895763,2.3640640011988583,158.21883613802493,33.89840392274782
